Time,soluble_obs,insoluble_obs,M,N,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,P,c_T,s_T,e_T,k_n,k_sol,k_insol,n_n,blocking,soluble,insoluble,R_T,a_T,I_net,C1
25.2,316.0057258912059,5018.8199242488545,1.2171845136552206,2.789921088346451,2.89967610477977,3.0242751424147163,3.1662882554791305,3.3286999387621115,3.514934458386768,3.7288299148580584,3.97450349400337,4.049621703226259,4.338652791665382,4.663580704884961,5.024291580156834,5.417670640719087,5.836617859705766,6.269341054902091,6.6991869221392895,7.105216803137552,7.463608061604468,7.749788926529566,7.941038637813523,8.019154769465011,7.972743548120124,7.798741236956639,7.502912293553521,7.099257917460844,6.608461024946978,6.055647716278205,5.4678318305160944,4.87141845635058,4.2900833200791135,3.74324026721467,3.245186734504289,2.8049034323132007,2.426398350906509,2.1094358224960392,1.8504785176393022,1.6436868182254336,1.4818552774786065,1.3572086992254018,1.2620214809625123,1.1890571150935283,1.1318472879079753,1.0848417969060473,1.043463348278294,1.0040979494573832,0.9640449522720133,0.9214432792911346,0.8751837154187883,6.830652277344809,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,171.16429321992157,316.0057258912059,5018.8199242488545,100.31913042973244,2.051364243382409e-06,91.23899794863576,1.0
25.224999999999998,314.9595264383983,5033.551973395833,1.2166980137077419,2.7838731319608634,2.8928413791057057,3.016516983936969,3.1574467745970307,3.318589426792868,3.5033417806237925,3.71551603623327,3.9592116933715564,4.032996059492613,4.319806134824891,4.6423884987369926,5.000757057248468,5.391991234963378,5.809249706798146,6.241045869431132,6.671044238911781,7.078587923781717,7.44004612992501,7.730900779955681,7.928315602961216,8.013798183670428,7.975513991436813,7.809857254186998,7.52201555935705,7.1254496011494135,6.640401519401375,6.09170172469386,5.506234991996506,4.910440917734322,4.328169375394164,3.7791099451234125,3.277893186790233,2.833847438949985,2.4513069542618906,2.1303154145077667,1.8675536225027396,1.6573347904710205,1.4925448653124471,1.3654476350124258,1.2683155653100562,1.1938810675502178,1.135626138829575,1.0879408012388991,1.0461841973315908,1.006679262935365,0.9666654619014688,0.9242266060888662,0.8782040798621785,6.888040444970884,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,171.42883377551038,314.9595264383983,5033.551973395833,100.27903359056167,2.0259559239726277e-06,91.23899797404408,1.0
25.25,313.921940241073,5048.275409291108,1.216214164627082,2.777869298176151,2.8860582932217342,3.008819329709087,3.1486761710793885,3.308561847051631,3.4918458846645373,3.702314504734427,3.94404902780186,4.016509102670439,4.301111870036235,4.621357915508572,4.977385150385526,5.366462797369074,5.7820039068923474,6.212824228897839,6.64290509842082,7.05187353384073,7.416296274009679,7.711717847569988,7.915197520848416,8.007964407066147,7.977753307205964,7.820423361047656,7.54058793680678,7.151165212411558,6.671950338819021,6.127468760967834,5.5444653873597005,4.94940360165682,4.366298169197181,3.8151075678757422,3.3107914990510485,2.8630247501187944,2.4764690268387577,2.151450263266426,1.8848712814130548,1.6712023259142217,1.5034247281138242,1.3738446923795342,1.2747354546690648,1.1988002897443653,1.1394727652295527,1.091083829756417,1.0489293489456046,1.0092691891993617,0.9692827478124837,0.926998438834745,0.8812078942600076,6.9456028216750765,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,171.6921855414159,313.921940241073,5048.275409291108,100.23915523318325,2.001011798926808e-06,91.23899799898821,1.0
25.275,312.8928863303985,5062.990312903442,1.2157329476118637,2.7719091497810577,2.8793263287479918,3.00118156930678,3.139975730826137,3.298616368972363,3.480445813691865,3.6892242384939395,3.929014316403217,4.00015967396226,4.282568920249001,4.6004881414024394,4.954175560551022,5.341085845402497,5.75488209992971,6.184679137651747,6.614773969692762,7.025079459230668,7.392365327497042,7.692247395705847,7.901691357571552,8.001659324197817,7.979465596992584,7.830441373209786,7.558628734316032,7.176401643322622,6.703102336857874,6.162942233008115,5.5825156852008675,4.988299149917754,4.4044629409274565,3.851227442579343,3.3438773295942807,2.8924324732146,2.501883064092189,2.17284007483289,1.9024321649564961,1.685290789387892,1.514496665775874,1.3824018817431178,1.281283192029103,1.2038167281755952,1.143388932514845,1.0942724185068167,1.0517000886411951,1.0118687606535985,0.9718975985154867,0.9297593384875329,0.8841955126713514,7.003338281447279,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,171.95435897065462,312.8928863303985,5062.990312903442,100.19949380800645,1.976520880107207e-06,91.23899802347913,1.0
25.3,311.8722843953517,5077.696764543794,1.2152543441483845,2.765992255017723,2.872644974080771,2.993603099910193,3.1313447483912076,3.2887521716801866,3.4691406212305576,3.676244165532471,3.9141063854553355,3.9839466157201535,4.264176199405273,4.579778338309004,4.931127944487174,5.315860829982066,5.727885838644323,6.156613499044929,6.5866552190495,6.998211437227753,7.3682600660330975,7.672496677168803,7.887804117889304,7.994888909951814,7.980655095281453,7.839913265701219,7.576137425932292,7.201155937419956,6.7338524872618235,6.198115626065794,5.620378584395143,5.02712019002779,4.4426568790734144,3.887463799954344,3.377146247189085,2.9220676243229446,2.527547477487276,2.1944844847064653,1.920236889659113,1.6996015086254868,1.525762456593553,1.391121204814859,1.2879608215091507,1.2089323373279077,1.1473764183673423,1.0975081181044193,1.0544977173683654,1.014479025051991,0.9745108172064719,0.9325098796705473,0.8871673015637536,7.061245716785698,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,172.21536441466066,311.8722843953517,5077.696764543794,100.16004778915044,1.9524724933187427e-06,91.23899804752752,1.0
25.325,310.8600547823886,5092.394843865647,1.2147783360103344,2.7601181875156118,2.8660137243944246,2.986083326298888,3.1227825269762706,3.278968443984348,3.457929371140285,3.6633732237549608,3.899324068413423,3.967868771466101,4.245932612486248,4.559227643889509,4.908241914820552,5.290788135640448,5.7010165887427355,6.128630115595323,6.558553110212454,6.971275116471425,7.343987207145691,7.652472930979066,7.873542844858908,7.987659229137,7.981326169071156,7.848841172579991,7.59311365114301,7.2254252896683475,6.764195883983485,6.2329825029861325,5.658046814429294,5.0658593355659445,4.480873121504457,3.923810794600651,3.410593731246778,2.9519271283085975,2.553460594505043,2.2163830577667234,1.9382860178872927,1.7141357741425818,1.537223857144623,1.4000046544951759,1.2947703882707537,1.2141490796048215,1.1514370126997027,1.1007924937026998,1.057323551492324,1.017101045493196,0.9771232217677849,0.9352506506759356,0.8901236398196778,7.11932403879752,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,172.47521212333314,310.8600547823886,5092.394843865647,100.12081567442097,1.928856267990753e-06,91.23899807114374,1.0
25.349999999999998,309.8561186980027,5107.084629662439,1.2143049042189105,2.7542865253784217,2.859432075296557,2.9786216535256056,3.1142883698392585,3.269264375400395,3.4468111303789213,3.650610359620003,3.8846662173263637,3.9519250163445956,4.227837113751291,4.538835262910847,4.88551716281282,5.265868222659065,5.674275867210362,6.10073179209212,6.530471839530994,6.944275999408609,7.319553251241336,7.632183134415467,7.858914315982308,7.979976124079639,7.981483048309068,7.857227204332111,7.609557146813752,7.249207099031236,6.794127899276162,6.267536736387052,5.695513401668428,5.104509446413807,4.519104976564953,3.9602626653718263,3.4442152628725586,2.982007843650806,2.5796206289538035,2.238535220430018,1.956579969154278,1.7288947450310572,1.5488825141872975,1.4090541401521683,1.3017138804097994,1.2194688838840513,1.1555724908429403,1.104127109771709,1.060178915962346,1.019735899197448,0.9797356470664826,0.9379822579394433,0.8930649246657418,7.17757224689364,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,172.73391229132883,309.8561186980027,5107.084629662439,100.08179589960407,1.9056621216244506e-06,91.23899809433789,1.0
25.375,308.8603987391216,5121.766199337157,1.213834026323095,2.7484968489023514,2.8528995062278972,2.971217467760051,3.1058615578304862,3.2596391326769556,3.4357849500838524,3.637954524665605,3.870131732697383,3.936114336749224,4.209888859007234,4.518600706029376,4.8629537792560615,5.241101998608667,5.647665603809961,6.0729216050401265,6.502415627966743,6.917219291731768,7.294964065879837,7.611633354815955,7.8439242489578795,7.971844398094556,7.981129121405788,7.8650729707390505,7.625467569462372,7.27249910604486,6.823644597040089,6.301773115597372,5.7327723653335605,5.143064308911521,4.557346500886475,3.9968141544569153,3.4780065627512555,3.0123066272652363,2.606025603298478,2.2609400832750333,1.975118788272016,1.7438792027222476,1.5607397343900007,1.4182712923347163,1.3087930770944478,1.2248935372075564,1.1597845434805745,1.1075134903216326,1.0630651264650504,1.0223846743149412,0.9823489509652161,0.9407053377388218,0.89599158717226,7.235989610936689,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,172.99147517908239,308.8603987391216,5121.766199337157,100.04298661430931,1.882880236082289e-06,91.23899811711976,1.0
25.4,307.87281680500104,5136.439630990502,1.2133656870971408,2.7427487492260556,2.8464155457735147,2.9638702116211246,3.097501437730523,3.2500919521003127,3.424849939959931,3.6254046891565985,3.855719446040993,3.920435517186772,4.192086606839016,4.498522850869777,4.840550992747183,5.2164893575772115,5.621186719899898,6.045201843521152,6.474388359757351,6.890110494676928,7.270226520541603,7.590831298204292,7.828580424312267,7.963271025495426,7.980269704548421,7.872381456218377,7.640845193441494,7.295298851456378,6.852741107400474,6.335684960312478,5.769815981290742,5.181515962012846,4.595590228018356,4.033458860108852,3.5119626562395245,3.0428200799438554,2.6326736542319935,2.2835971385141884,1.9939030569083098,1.7590905190527537,1.5727973895848455,1.427658230469416,1.316010145534013,1.2304251105329322,1.1640750520567644,1.1109532752430016,1.06598355956135,1.0250484824566441,0.9849639906804137,0.9434205101955444,0.8989040313127423,7.294574955201075,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,173.24791063696992,307.87281680500104,5136.439630990502,100.00438656364587,1.8605011059656045e-06,91.2389981394989,1.0
25.425,306.89329605860917,5151.105001459451,1.2128998684884622,2.737041820074829,2.839979710298854,2.956579313383595,3.0892073392341155,3.2406220527496163,3.4140051983695034,3.6129598292535476,3.8414282302438325,3.904887434545062,4.174429281315053,4.4786008244143245,4.818308355471743,5.192030553053311,5.5948404641517735,6.01757500469734,6.446393922136478,6.862954848495183,7.245346950325869,7.569783914052885,7.812889750611282,7.954262134597405,7.978909438814259,7.879155257085207,7.655690254536459,7.317604184830678,6.881413154222816,6.369266363335402,5.80663735368973,5.219857210373438,4.633829303292917,4.070190784970461,3.5460787521730808,3.0735447857164133,2.6595627455661743,2.3065056045235934,2.0129330368776666,1.7745297464217982,1.5850570659436014,1.437216841311427,1.3233670798873234,1.2360655585636,1.1684458299119438,1.1144480733542186,1.0689355867574255,1.0277284469105108,0.987581644998108,0.9461284225039548,0.9018026912372596,7.353327331372985,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,173.5032285525051,306.89329605860917,5151.105001459451,99.96599425973766,1.8385154750989705e-06,91.23899816148453,1.0
25.45,305.92176034481406,5165.762386899074,1.2124365525968726,2.7313756601221084,2.833591522141463,2.9493442079558663,3.0809785995493626,3.231228662200297,3.403249833045732,3.600618930810932,3.8272569668580676,3.889468970893644,4.1569158052528,4.458833741556415,4.796225391880899,5.167725791191823,5.568628016855323,5.990043498939797,6.418436104770167,6.8357574974206035,7.220331611172291,7.548498104935527,7.796859133906837,7.944823901461179,7.977053061181606,7.885397103632888,7.6700031442816385,7.339413113746371,6.90965660249215,6.402511526117993,5.843229653119164,5.258080879894596,4.672056851447504,4.107003877472454,3.580349982608262,3.1044772410148114,2.6866907533431594,2.3296646200594524,2.0322089239546486,1.7901978873295419,1.597520316021257,1.4469489926850438,1.330865867466667,1.2418168382814592,1.1728986989570753,1.117999505925682,1.071922594029073,1.030425706127968,0.9902028076898303,0.948829736122998,0.9046880143040685,7.412245819192957,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,173.757438717844,305.92176034481406,5165.762386899074,99.9278082272692,1.8169143443184482e-06,91.23899818308566,1.0
25.474999999999998,304.95813419154274,5180.411862781388,1.2119757216666702,2.7257498729171834,2.8272505095663045,2.9421643368212123,3.0728145633284396,3.2219110164511693,3.392582961032488,3.5883809893634218,3.8132045461898634,3.8741790137274887,4.139545100692466,4.439220705853459,4.774301599716548,5.143575232017985,5.542550491111879,5.962609650747437,6.390518600118602,6.808523489250796,7.195186678569233,7.526980724451834,7.780495475145746,7.934962547184842,7.974705402148296,7.891109858468725,7.683784409268126,7.360723804147361,6.937467459595321,6.4354147607142655,5.879586118890165,5.296179819988084,4.7102659785766905,4.143892033275936,3.614771403669581,3.1356138549434243,2.714055465623415,2.3530732437024113,2.051730847124194,1.8060958935680629,1.6101886579912628,1.4568565328295155,1.3385084882251006,1.2476809085783245,1.1774354894330044,1.1216092065413104,1.0749459817577371,1.0331414137100252,0.9928283875302643,0.95152512681331,0.9075604611295407,7.47132952706743,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,174.01055083017172,304.95813419154274,5180.411862781388,99.88982700283331,1.795688963220077e-06,91.23899820431105,1.0
25.5,304.00234281094157,5195.053503894191,1.211517358078725,2.7201640668129117,2.820956206721079,2.9350391479790257,3.064714582598326,3.212668359851552,3.382003708624261,3.5762450101121663,3.79926986738788,3.8590164562107034,4.122316089370739,4.419760810279806,4.7525364510364945,5.119578990631573,5.516608934027862,5.9352756996658655,6.362645003797901,6.781257774927511,7.169918246262083,7.505238575151715,7.763805667578548,7.924684335195797,7.9718713833502095,7.8962965148497,7.697034750451424,7.3815345806943835,6.964841876603214,6.4679704917337215,5.91570006131987,5.334146905840884,4.748449774084434,4.180849096714853,3.6493379963972363,3.1669509495493835,2.7416545822737115,2.376730453301874,2.0714988678319064,1.8222246654123126,1.6230635748807534,1.4669412897448508,1.346296914243749,1.2536597298873526,1.1820580396698035,1.125278820960062,1.0780071646665363,1.0358767383933836,0.995459308314897,0.954215284674303,0.9104205056380863,7.530577592680207,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,174.26257449208893,304.00234281094157,5195.053503894191,99.85204913427891,1.7748308222075103e-06,91.23899822516918,1.0
25.525,303.05431210053547,5209.687384339904,1.2110614443425638,2.71461785489343,2.8147081535915395,2.9279680958860586,3.056678016691529,3.203499945028376,3.3715112113060615,3.5642100079110732,3.785451838531749,3.843980197420233,4.105227693194502,4.400453137979646,4.730929393239603,5.095737138411051,5.490804327908265,5.908043801206236,6.334818814941885,6.75396520811721,7.144532324961546,7.483278406459829,7.746796594168314,7.9139955685426395,7.968556015179783,7.9009601950181985,7.709755022459135,7.401843927116557,6.991776149553016,6.500173258294688,5.951564864015013,5.371975040679993,4.786601312636265,4.217868862238481,3.684044667594649,3.198484760092885,2.7694857147551217,2.400635145420342,2.0915129792343654,1.8385850508110877,1.6361465138057862,1.4772050705376334,1.3542331092191093,1.2597552638144769,1.186768195846123,1.1290100069774553,1.081107571756293,1.0386328640365456,0.9980965088776704,0.9569009141812547,0.9132686351120813,7.589989183603983,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,174.51351921199873,303.05431210053547,5209.687384339904,99.8144731800587,1.754331644826688e-06,91.23899824566836,1.0
25.55,302.11396827144836,5224.313577907349,1.210607968459249,2.709110883991772,2.80850588417531,2.9209506297394916,3.0487042174308296,3.1944050157906294,3.3611045963790813,3.5522749939101663,3.771749375513765,3.8290691634529135,4.088278891815057,4.381296870873361,4.709480017902241,5.0720499288605305,5.46513785159235,5.880916282273688,6.307043629515148,6.726650617218184,7.119034746830488,7.461106633714785,7.729474680972056,7.902902035006749,7.9647638182945775,7.905103642177616,7.72194587905263,7.421650339668688,7.018266796816205,6.5320179918824515,5.987174407334485,5.409657652104799,4.824714148246604,4.2549455023626805,3.7188865681001584,3.2302116240106717,2.7975464484776413,2.4247860908156085,2.111772984496348,1.8551776790703847,1.649438704782915,1.487649488610594,1.3623188792617034,1.265969355011803,1.1915677260796278,1.1328043775527705,1.0842486129950908,1.0414109737974186,1.0007409392613684,0.9595827380676336,0.9161053588888213,7.649563644824386,91.239,82.418999999,17.744,7.8115,0.34508,0.34237,0.3586,6.0,174.7633945586203,302.11396827144836,5224.313577907349,99.77709815123222,1.7341833761227284e-06,91.23899826581663,1.0
