Time,Exposed_Human,Infected_Human,Recovered,Susceptible_Human,Exposed_Mosquito,Infected_Mosquito,Susceptible_Mosquito,Capital_lambda_h,Psi_h,Psi_v,sigma_v,sigma_h,Beta_hv,Beta_vh,Beta_tilde_vh,v_h,v_v,gamma_h,delta_h,rho_h,u_1h,u_2h,u_1v,u_2v,N_h,N_v,f_h,f_v,lambda_h,lambda_v,Baseline_dummy_variable,Human,Mosquito,Human_Immigration,Human_Birth,Human_Loss_of_Immunity,Human_Infection,Human_Susceptible_natural_death,Human_disease_progression,Human_Exposed_natural_death,Human_Recovery,Human_disease_induced_death,Human_Infectious_natural_death,Human_Recovered_natural_death,Mosquito_birth,Mosquito_infection,Mosquito_Susceptible_death,Mosquito_disease_progression,Mosquito_Exposed_death,Mosquito_Infected_death
2270.0,1.3372109365077296,35.251187532987096,41.06233061921563,530.1052057999742,43.36347162957518,27.653723269480995,2353.9828051009135,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,607.7559348886846,2424.9999999999695,0.0001303511869777369,0.12999999999999878,0.00025289834822888485,0.0039265177864802785,0.0,1.0,1.0,0.041,0.033426576418877654,0.11086829267188221,0.13406273093434654,0.06909984279910414,0.13372109365077298,0.00017430703281339375,0.12337915636545484,0.0006345213755937678,0.0045950341372996695,0.0053525235362870275,315.2499999999961,9.242955353297475,306.0177646631159,3.59916814525474,5.637251311844721,3.594984025032496
2280.0,1.3388806622101739,35.30221735421636,41.13379690662358,529.9267922677568,43.428716353043754,27.69549161523022,2353.8757920317234,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,607.701687190807,2424.9999999999977,0.0001303403374381614,0.12999999999999992,0.0002532976362264898,0.003932590526335455,0.0,1.0,1.0,0.041,0.03342359279549439,0.11106125164788368,0.1342292038545089,0.06907083692170188,0.1338880662210174,0.00017451015730190306,0.12355776073975726,0.0006354399123758945,0.004601302922263878,0.0053613929689221166,315.2499999999997,9.25682963991432,306.00385296412384,3.6045834573026316,5.645733125895685,3.6004139099799266
2290.0,1.3405433599441328,35.35305890550082,41.205030942369056,529.7489038238882,43.493732601850255,27.737114177023408,2353.7691532211497,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,607.6475370317022,2425.0000000000236,0.00013032950740634043,0.13000000000000095,0.00025369561422342496,0.00393864250943417,0.0,1.0,1.0,0.041,0.03342061453674362,0.11125358354439646,0.13439497353978738,0.06904191368441616,0.13405433599441327,0.00017471235575835934,0.12373570616925289,0.0006363550602990148,0.004607546752461259,0.005370231385381975,315.25000000000307,9.27065524427169,305.9899899187517,3.6099798059535715,5.654185238240574,3.6058248430130693
2300.0,1.3421990354159428,35.403712035172106,41.27603273656971,529.5715404345144,43.55852021031392,27.77859084330431,2353.6628889464278,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,607.5934842416722,2425.000000000046,0.00013031869684833444,0.13000000000000184,0.0002540922808387568,0.003944673715106784,0.0,1.0,1.0,0.041,0.03341764163329197,0.11144528838873823,0.1345600405762997,0.06901307303739097,0.13421990354159427,0.00017491362920649714,0.12391299212310238,0.0006372668166330979,0.004613765616017324,0.005379038797298956,315.25000000000597,9.28443213224927,305.97617556303993,3.6153571774560556,5.66260762734089,3.6112168096296116
2310.0,1.343847694639241,35.4541766024224,41.346802299085276,529.3947020552908,43.62307902433374,27.81992150990318,2353.5569994658267,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,607.5395286514379,2425.0000000000637,0.00013030790573028756,0.13000000000000256,0.00025448763475991517,0.003950684123777629,0.0,1.0,1.0,0.041,0.033414674075829084,0.11163636620753026,0.13472440558048096,0.06898431492953451,0.1343847694639241,0.0001751139787089145,0.1240896181084784,0.0006381751788436032,0.004619959502453425,0.005387815216238041,315.2500000000083,9.298160272195355,305.96240993056347,3.620715559019701,5.671000273163498,3.6165897962874842
2320.0,1.3454893439311972,35.50445247721095,41.41733964047825,529.2183886305154,43.68740890138827,27.861106080036546,2353.4514850186483,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,607.4856700921357,2425.000000000073,0.00013029713401842714,0.13000000000000295,0.00025488167474271373,0.003956673716965622,0.0,1.0,1.0,0.041,0.033411711855067465,0.11182681702929127,0.1348880691987861,0.06895563930840631,0.13454893439311974,0.0001753134053665688,0.12426558367023832,0.000639080144589797,0.004626128402674032,0.005396560653822109,315.25000000000955,9.311839634926999,305.9486930524312,3.6260549388152263,5.679363157180603,3.621943790404833
2330.0,1.3471239899087468,35.55453954017051,41.48764477297457,529.0426000922616,43.751509710535494,27.90214446430711,2353.3463458252304,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,607.4319083953154,2425.000000000073,0.00013028638167906308,0.13000000000000295,0.00025527439961137063,0.0039626424772848615,0.0,1.0,1.0,0.041,0.03340875496174235,0.11201664088703134,0.13505103210739053,0.06892704612010433,0.1347123989908747,0.0001755119103182733,0.12444088839059679,0.0006399817117230692,0.004632272308953995,0.005405275121857151,315.25000000000955,9.325470193730167,305.9350249572869,3.631375305974446,5.687696262369744,3.6272787803600064
2340.0,1.3487516394848227,35.604437682513876,41.55771771142431,528.8673363595119,43.815381332412755,27.943036580703538,2353.241582086943,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,607.3782433929349,2425.000000000059,0.00013027564867858698,0.1300000000000024,0.0002556658082585287,0.0039685903884452405,0.0,1.0,1.0,0.041,0.03340580338661142,0.11220583782084564,0.13521329501188978,0.06889853530915187,0.13487516394848229,0.00017570949474019295,0.12461553188879856,0.0006408798782852498,0.0046383912149258215,0.005413958632457405,315.2500000000077,9.339051924359913,305.9214056713082,3.636676650590259,5.695999573213763,3.6325947554915268
2350.0,1.3503722998645882,35.65414680594033,41.62755847426234,528.6925973372904,43.879023659236566,27.983782354600308,2353.1371939861924,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,607.3246749173576,2425.0000000000296,0.0001302649349834715,0.1300000000000012,0.0002560558996452763,0.003974517435253045,0.0,1.0,1.0,0.041,0.03340285712045467,0.11239440788050832,0.1353748586469977,0.06887010681838482,0.1350372299864588,0.00017590615984534145,0.12478951382079115,0.0006417746425069259,0.004644485115566965,0.005422611198170442,315.25000000000387,9.352584805040548,305.9078352182078,3.641958963716635,5.704273075700806,3.6378917060980736
2360.0,1.3519859782411392,35.70366682610081,41.69716699741462,528.5183829996606,43.942436589913854,28.024381716376666,2353.0331816936946,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,607.2712028014172,2424.9999999999854,0.00013025424056028345,0.12999999999999942,0.0002564446727793578,0.003980423603097429,0.0,1.0,1.0,0.041,0.03339991615407795,0.11258235089301948,0.13553572378622328,0.06884176059976982,0.13519859782411392,0.00017610190684395148,0.12496283389135283,0.0006426660028698146,0.0046505540076511465,0.0054312328207635555,315.2499999999981,9.366068815285024,305.89431362017893,3.64722223696285,5.712516756688776,3.6431696231289505
2370.0,1.3535926799587323,35.75299769420955,41.76654260429251,528.3446939003685,44.005620000224894,28.06483458689485,2352.929545412855,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,607.2178268788293,2424.999999999975,0.00013024356537576586,0.129999999999999,0.0002568321265821587,0.0039863088748148265,0.0,1.0,1.0,0.041,0.033396980478335614,0.11276966503158978,0.13569589130283133,0.06881349668095164,0.13535926799587325,0.00017629673670436328,0.12513549192973342,0.0006435539584957718,0.004656597892565387,0.005439823422201882,315.24999999999676,9.37950392869328,305.8808409036688,3.6524664600186663,5.720730600029192,3.6484284962963027
2380.0,1.3551924145502092,35.80213932541502,41.83568575670521,528.1715294861481,44.0685738410935,28.10514092536003,2352.826285233509,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,607.1645469828185,2424.9999999999627,0.0001302329093965637,0.1299999999999985,0.0002572182603271345,0.003992173241024655,0.0,1.0,1.0,0.041,0.033394050084055014,0.11295635154310407,0.13585536196874884,0.068785314945414,0.13551924145502092,0.0001764906509390278,0.12530748763895258,0.0006444385078574704,0.004662616766969925,0.0054483830726961,315.24999999999517,9.392890136688658,305.8674170803527,3.657691628810761,5.728914599342089,3.6536683202967617
2390.0,1.3567851900950791,35.8510916654694,41.904596422617715,527.998889669211,44.13129804687274,28.14530068465304,2352.723401268424,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,607.1113629473932,2424.99999999995,0.00013022227258947865,0.129999999999998,0.00025760307323069036,0.003998016690484777,0.0,1.0,1.0,0.041,0.033391124962106625,0.11314241034106784,0.13601413664118098,0.06875721533744607,0.13567851900950792,0.000176683650869929,0.12547882082914288,0.0006453196499784492,0.004668610631491142,0.005456911778098216,315.2499999999935,9.406227426365273,305.8540421648904,3.6628977378904377,5.737068746093368,3.6588890890048393
2400.0,1.3583710149185446,35.8998546704718,41.97327457035983,527.8267743512059,44.19379256304363,28.18531382482028,2352.620893612073,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,607.0582746069562,2424.999999999937,0.00013021165492139124,0.12999999999999748,0.0002579865645757612,0.004003839213004935,0.0,1.0,1.0,0.041,0.03338820510338259,0.11332784133997154,0.1361722162059731,0.06872919780009026,0.13583710149185446,0.00017687573784979353,0.1256494913466513,0.0006461973840684923,0.004674579488079569,0.0054654095442765,315.2499999999918,9.41951578717873,305.84071616956356,3.6680847827326213,5.7451930331955605,3.6640907972265655
2410.0,1.3599498975864601,35.948428306789836,42.04172016921776,527.6551834227065,44.256057346194304,28.22518031306343,2352.518762340667,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,607.0052817963007,2424.9999999999245,0.00013020105635926012,0.129999999999997,0.00025836873371173815,0.0040096407994451525,0.0,1.0,1.0,0.041,0.03338529049879654,0.11351264445688797,0.1363296015773596,0.06870126227507554,0.13599498975864602,0.00017706691326142474,0.12581949907376444,0.0006470717095222171,0.004680523339999166,0.005473876377192564,315.2499999999902,9.432755210941352,305.8274391042797,3.6732527597341273,5.753287455005127,3.6692734406981615
2420.0,1.3615218469002905,35.99681255098118,42.109933190025714,527.484116762701,44.31809236399914,28.264900123729188,2352.4170075121865,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,606.9523843506081,2424.999999999915,0.00013019047687012162,0.12999999999999662,0.00025874958005439526,0.004015421441714122,0.0,1.0,1.0,0.041,0.03338238113928345,0.11369681961306943,0.13648629369771248,0.06867340870275096,0.13615218469002907,0.00017725717851703755,0.12598884392843415,0.0006479426259176613,0.00468644219181662,0.005482312282978409,315.249999999989,9.445945691817403,305.8142109765763,3.6784016662119288,5.761352007319738,3.6744370160846986
2430.0,1.3630868718920692,36.045007389715174,42.177913605757496,527.3135742380799,44.37989759519794,28.304473238299035,2352.315629166412,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,606.8995821054446,2424.999999999909,0.0001301799164210889,0.12999999999999637,0.0002591291030858157,0.0040211811327676055,0.0,1.0,1.0,0.041,0.03337947701579945,0.11388036673554525,0.13664229353728932,0.06864563702201891,0.13630868718920694,0.0001774465350575931,0.1261575258640031,0.0006488101330148732,0.004692336049390653,0.00549071726801342,315.2499999999882,9.459087226318335,305.801031791625,3.683531500401429,5.769386687375571,3.679581520978772
2440.0,1.364644981819357,36.09301281969435,42.245661392118116,527.1435557031258,44.441473029575015,28.34389964537895,2352.214627324955,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,606.8468748967575,2424.9999999999086,0.0001301693749793515,0.12999999999999634,0.00025950730235431793,0.004026919866606828,0.0,1.0,1.0,0.041,0.03337657811932167,0.11406328575871892,0.1367976020939813,0.06861794717026884,0.1364644981819357,0.00017763498435213417,0.12632554486893025,0.0006496742307544983,0.004698204919861335,0.005499091339001335,315.2499999999881,9.472179813298037,305.78790155223555,3.6886422614547265,5.777391493844589,3.68470695389916
2450.0,1.3661961861601983,36.14082884757606,42.31317652813537,526.9740609990007,44.50281866793838,28.38317934068917,2352.114001991289,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,606.7942625608723,2424.999999999917,0.00013015885251217447,0.12999999999999667,0.00025988417747438186,0.004032637638276862,0.0,1.0,1.0,0.041,0.03337368444084798,0.11424557662596552,0.13695222039306004,0.06859033908331057,0.13661961861601984,0.0001778225278971205,0.12649290096651622,0.0006505349192563691,0.004704048811639393,0.0055074345030471745,315.2499999999892,9.485223453948091,305.77482025885973,3.6937339494388857,5.785366426831841,3.689813314289498
2460.0,1.3677404965173092,36.188455482362414,42.38045890621476,526.8050900495191,44.56393450419301,28.422312314182278,2352.0137531815503,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,606.7417449346136,2424.999999999926,0.00013014834898692274,0.12999999999999706,0.0002602597280086702,0.004038334442207639,0.0,1.0,1.0,0.041,0.03337079597140375,0.11442723904677987,0.13710614944987085,0.06856281270785207,0.13677404965173093,0.00017800916746428175,0.12665959418826844,0.0006513921986825234,0.0047098677334162205,0.0055157467559519766,315.2499999999904,9.498218148019111,305.7617879135946,3.6988065638480196,5.79331148554496,3.6949006008436127
2470.0,1.369277926771962,36.235892734694964,42.44750832519456,526.6366428686515,44.62482052382943,28.46129854896149,2351.913880927129,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,606.689321855313,2424.99999999992,0.0001301378643710626,0.1299999999999968,0.0002606339534580992,0.0040440102720737964,0.0,1.0,1.0,0.041,0.033367912702042216,0.11460827247802532,0.13725939026675774,0.0685353680024723,0.1369277926771962,0.00017819490512053937,0.12682562457143237,0.0006522460692245094,0.004715661694072106,0.005524028081313721,315.2499999999896,9.511163893502257,305.7488045205193,3.703860103477843,5.801226668097684,3.699968811364903
2480.0,1.3708084842763144,36.28314065150114,42.51432490836361,526.4687191160905,44.68547678645921,28.500138080616004,2351.8143851328405,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,606.6369931602316,2424.999999999916,0.0001301273986320463,0.12999999999999665,0.000261006853805403,0.00404966512843499,0.0,1.0,1.0,0.041,0.03336503462381274,0.11478867725258175,0.1374119440034512,0.06850800487972232,0.13708084842763144,0.00017837974208161515,0.126990992280254,0.0006530965317270206,0.004721430707180493,0.005532278504922967,315.2499999999891,9.524060704024242,305.7358700672614,3.708894573276115,5.809111982239548,3.705017950479985
2490.0,1.3723321799669332,36.33019927599979,42.58090862422433,526.3013186070253,44.74590333089617,28.538830928993335,2351.7152657400234,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,606.5847586872164,2424.9999999999127,0.00013011695173744328,0.1299999999999965,0.0002613784288901983,0.00405529900995061,0.0,1.0,1.0,0.041,0.03336216172779691,0.1149684532854057,0.13756381178034396,0.06848072327254308,0.13723321799669333,0.00017856368002849778,0.12715569746599925,0.0006539435869679962,0.004727174785806961,0.005540498032394679,315.2499999999887,9.536908588841252,305.7229845461948,3.7139099764643824,5.8169674330163454,3.7100480207690336
2500.0,1.3738490250424995,36.37706866070876,42.64725944439037,526.1344411443392,44.80610020624663,28.57737712055335,2351.616522673112,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,606.5326182744809,2424.999999999912,0.00013010652365489617,0.12999999999999648,0.00026174867861375293,0.004060911916257639,0.0,1.0,1.0,0.041,0.03335929400509645,0.11514760049985401,0.13771499474271615,0.06845352311240155,0.13738490250424995,0.000178746720674948,0.12731974031248067,0.0006547872358927577,0.004732893944200286,0.00554868666971807,315.2499999999885,9.549707559391592,305.71014794749624,3.7189063171184706,5.824793026811904,3.715059025671835
2510.0,1.3753590309618158,36.42374886735444,42.71337734403377,525.9680865182519,44.86606747186007,28.61577668833744,2351.5181558397157,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,606.480571760602,2424.999999999913,0.0001300961143521204,0.12999999999999653,0.00026211760293872106,0.004066503847966354,0.0,1.0,1.0,0.041,0.03335643144683311,0.1153261188288912,0.13786549406043003,0.06842640432924445,0.13753590309618158,0.00017892886576722987,0.12748312103574055,0.00065562747961238,0.004738588197780259,0.005556844423314686,315.24999999998875,9.56245762928495,305.6973602591549,3.723883600164386,5.832588771341654,3.720050969483768
2520.0,1.3768622094418113,36.470239966781335,42.77926230233199,525.802254505962,44.92580519727958,28.654029671937717,2351.4201651307003,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,606.4286189845171,2424.9999999999177,0.00013008572379690343,0.12999999999999673,0.00026248520188887884,0.004072074806656038,0.0,1.0,1.0,0.041,0.033353574044148446,0.11550400821629639,0.1380153109276251,0.06839936685145169,0.13768622094418112,0.00017911011708384166,0.12764583988373468,0.0006564643194020641,0.004744257563125505,0.005564971300096443,315.2499999999893,9.575158814291706,305.68462146698334,3.728841831374205,5.840354675646198,3.7250238573518097
2530.0,1.378358572455548,36.51654203886159,42.84491430291503,525.6369448712893,44.9853134621925,28.69213611746621,2351.322550420266,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,606.3767597855216,2424.999999999925,0.0001300753519571043,0.129999999999997,0.0002628514755488597,0.004077624794870692,0.0,1.0,1.0,0.041,0.03335072178820369,0.11568126861787059,0.13816444656241303,0.06837241060579,0.1378358572455548,0.00017929047643524726,0.12780789713601556,0.0006572977566995085,0.004749902057961317,0.005573067307523645,315.2499999999903,9.58781113233227,305.6719315546275,3.7337810173619776,5.84809075008489,3.7299776952705215
